id,name,category,subcategory,color,color_family,undertone_match,fit,tags,gender,price,brand,url,image_url
sat_8430309867565,Beach Leather Sandal,shoes,Footwear,black,neutral,neutral,slim,everyday,womens,165.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226beachleathersandal-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0055.jpg?v=1776210404
sat_8430313668653,Sailboat Relaxed Tee,tops,T-Shirts,white,neutral,neutral,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226sailboatrelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0062.jpg?v=1776212357
sat_8430313635885,Sailboat Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226sailboatrelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0026.jpg?v=1776212386
sat_8430313439277,Saturdays Heritage Relaxed Tee,tops,T-Shirts,charcoal,gray,neutral,relaxed,"relaxed,vintage",womens,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226saturdaysheritagerelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0092.jpg?v=1776212321
sat_8430313373741,Brandon Relaxed Wool Tee,tops,T-Shirts,brown,brown,warm,relaxed,relaxed,womens,99.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonrelaxedwoolsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0124.jpg?v=1776212233
sat_8430313340973,Brandon Relaxed Wool Tee,tops,T-Shirts,charcoal,gray,neutral,relaxed,relaxed,womens,99.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonrelaxedwoolsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0137.jpg?v=1776212245
sat_8430313275437,Brandon Relaxed Wool Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,womens,99.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonrelaxedwoolsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0111.jpg?v=1776212261
sat_8430313242669,Brandon Striped Pile Relaxed Tee,tops,T-Shirts,gray,gray,neutral,relaxed,relaxed,womens,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonstripedpilerelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0230.jpg?v=1776212192
sat_8430313177133,Brandon Striped Pile Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,womens,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonstripedpilerelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0240.jpg?v=1776212201
sat_8430313144365,Randall Stripe Relaxed Tee,tops,T-Shirts,olive,green,warm,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226randallstriperelaxedsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0263.jpg?v=1776212141
sat_8430313078829,Randall Stripe Relaxed Tee,tops,T-Shirts,white,neutral,neutral,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226randallstriperelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0273.jpg?v=1776212150
sat_8430313046061,Randall Stripe Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226randallstriperelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0250.jpg?v=1776212166
sat_8430312914989,Ripples Relaxed Tee,tops,T-Shirts,brown,brown,warm,relaxed,relaxed,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226ripplesrelaxedsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0308.jpg?v=1776212050
sat_8430312882221,Ripples Relaxed Tee,tops,T-Shirts,white,neutral,neutral,relaxed,relaxed,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226ripplesrelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0334.jpg?v=1776212099
sat_8430312816685,Ripples Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226ripplesrelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0316.jpg?v=1776212085
sat_8430312751149,Loofah Collar Relaxed Tee,tops,T-Shirts,navy,blue,cool,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226loofahcollarrelaxedsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0100.jpg?v=1776211989
sat_8430312685613,Loofah Collar Relaxed Tee,tops,T-Shirts,brown,brown,warm,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226loofahcollarrelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0115.jpg?v=1776211997
sat_8430312620077,Loofah Collar Relaxed Tee,tops,T-Shirts,gray,gray,neutral,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226loofahcollarrelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0085.jpg?v=1776212014
sat_8430312587309,Pique Logo Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226piquelogostandardsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0177.jpg?v=1776211923
sat_8430312521773,Pique Logo Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226piquelogostandardsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0193_f6e354c9-6d16-4890-bb9f-b0992110246d.jpg?v=1776211954
sat_8430312489005,Pique Logo Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226piquelogostandardsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0207.jpg?v=1776211944
sat_8430312423469,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-4,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0186.jpg?v=1776211837
sat_8430312357933,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0201.jpg?v=1776211848
sat_8430312325165,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0171.jpg?v=1776211861
sat_8430312259629,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0214.jpg?v=1776211880
sat_8430312194093,Venice Rib Tank,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226veniceribtank-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0027.jpg?v=1776211758
sat_8430312128557,Venice Rib Tank,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226veniceribtank-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0016.jpg?v=1776211773
sat_8430312063021,Venice Rib Tank,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226veniceribtank-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0006.jpg?v=1776225041
sat_8430311899181,S.NYC Terry Sweatshirt,tops,Shirts,navy,blue,cool,slim,everyday,unisex,95.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycterrysssweatshirt-9,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0300.jpg?v=1776211673
sat_8430311833645,S.NYC Terry Sweatshirt,tops,Shirts,olive,green,warm,slim,everyday,unisex,95.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycterrysssweatshirt-5,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0291.jpg?v=1776211682
sat_8430311735341,S.NYC Terry Sweatshirt,tops,Shirts,black,neutral,neutral,slim,everyday,unisex,95.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycterrysssweatshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0280.jpg?v=1776211698
sat_8430311637037,Pacho Stripe Knit Top,tops,Knitwear,black,neutral,neutral,slim,everyday,unisex,215.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226pachostripeknittop-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0238.jpg?v=1776211634
sat_8430311604269,Jahmad Linen Knit Polo,tops,Knitwear,navy,blue,cool,slim,prep,unisex,215.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226jahmadlinenknitpolo-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0204.jpg?v=1776211561
sat_8430311505965,Jahmad Linen Knit Polo,tops,Knitwear,black,neutral,neutral,slim,prep,unisex,215.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226jahmadlinenknitpolo-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0221.jpg?v=1776211592
sat_8430311342125,Kenneth Knit Shirt,tops,Knitwear,black,neutral,neutral,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226kennethknitssshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0244.jpg?v=1776211534
sat_8430311243821,Haymarket Quilted Jacket,outerwear,Outerwear,black,neutral,neutral,slim,everyday,unisex,255.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226haymarketquiltedjacket-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0123.jpg?v=1776211487
sat_8430311145517,Eduard Drizzler Jacket,outerwear,Outerwear,black,neutral,neutral,slim,everyday,unisex,255.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226eduarddrizzlerjacket-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0159.jpg?v=1776211448
sat_8430316617773,S.NYC Buckle Leather Belt,belts,Accessories,brown,brown,warm,n/a,everyday,womens,130.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycbuckleleatherbelt-4,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0342.jpg?v=1776213447
sat_8430316585005,S.NYC Buckle Leather Belt,belts,Accessories,black,neutral,neutral,n/a,everyday,womens,130.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycbuckleleatherbelt-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0330.jpg?v=1776213456
sat_8430316421165,SAT Dad Hat,hats,Accessories,navy,blue,cool,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-4,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0111.jpg?v=1776213403
sat_8430316355629,SAT Dad Hat,hats,Accessories,brown,brown,warm,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0108.jpg?v=1776213400
sat_8430316322861,SAT Dad Hat,hats,Accessories,white,neutral,neutral,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0130.jpg?v=1776213416
sat_8430316257325,SAT Dad Hat,hats,Accessories,black,neutral,neutral,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0089.jpg?v=1776213426
sat_8430316224557,Austin Pigment Dyed Sweat Short,bottoms,Pants,gray,gray,neutral,slim,everyday,mens,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226austinpigmentdyedsweatshortpant-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0256.jpg?v=1776213254
sat_8430316191789,Austin Pigment Dyed Sweat Short,bottoms,Pants,black,neutral,neutral,slim,everyday,mens,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226austinpigmentdyedsweatshortpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0263.jpg?v=1776213274
sat_8430316126253,Morris Double Knee Short,bottoms,Shorts,navy,blue,cool,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226morrisdoublekneeshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0276.jpg?v=1776213228
sat_8430316093485,Morris Double Knee Short,bottoms,Shorts,black,neutral,neutral,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226morrisdoublekneeshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0287.jpg?v=1776213219
sat_8430316027949,Feliz Two Tuck Walk Short,bottoms,Shorts,olive,green,warm,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226feliztwotuckwalkshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0255.jpg?v=1776213182
sat_8430315995181,Feliz Two Tuck Walk Short,bottoms,Shorts,black,neutral,neutral,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226feliztwotuckwalkshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0272.jpg?v=1776213192
sat_8430315896877,Grady Boardshort,bottoms,Swimwear,black,neutral,neutral,slim,everyday,unisex,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226gradyboardshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0295.jpg?v=1776213153
sat_8430315733037,Avalon Corduroy Beach Short,bottoms,Shorts,brown,brown,warm,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226avaloncorduroybeachshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0174.jpg?v=1776213124
sat_8430315667501,Avalon Corduroy Beach Short,bottoms,Shorts,black,neutral,neutral,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226avaloncorduroybeachshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0203.jpg?v=1776213118
sat_8430315634733,George Wide Two Tuck Pant,bottoms,Pants,brown,brown,warm,wide,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgewidetwotuckpant-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0349.jpg?v=1776218216
sat_8430315569197,George Wide Two Tuck Pant,bottoms,Pants,black,neutral,neutral,wide,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgewidetwotuckpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0331.jpg?v=1776213047
sat_8430315470893,Morris Wide Leg Painter Pant,bottoms,Pants,black,neutral,neutral,wide,everyday,unisex,220.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226morriswidelegpainterpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0313.jpg?v=1776213025
sat_8430315405357,George Herringbone Stripe Two Tuck Pant,bottoms,Pants,gray,gray,neutral,slim,everyday,womens,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgeherringbonestripetwotuckpant-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0003.jpg?v=1776212982
sat_8430315372589,George Herringbone Stripe Two Tuck Pant,bottoms,Pants,black,neutral,neutral,slim,everyday,womens,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgeherringbonestripetwotuckpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0017.jpg?v=1776212990
sat_8430315208749,Danjo Cargo Swim Short,bottoms,Swimwear,olive,green,warm,slim,everyday,unisex,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226danjocargoswimshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0369.jpg?v=1776212915
sat_8430315143213,Danjo Cargo Swim Short,bottoms,Swimwear,brown,brown,warm,slim,everyday,unisex,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226danjocargoswimshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0356.jpg?v=1776212911
sat_8430314979373,Talley Swim Short,bottoms,Swimwear,navy,blue,cool,slim,everyday,unisex,115.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226talleyswimshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0052.jpg?v=1776212886
sat_8430314127405,Greg Shaggy Knit,tops,Knitwear,gray,gray,neutral,slim,everyday,unisex,235.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226gregshaggyknit-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0288.jpg?v=1776212509
sat_8430314029101,Henderson Brushed Zip Thru Knit,tops,Knitwear,black,neutral,neutral,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226hendersonbrushedzipthruknit-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0173.jpg?v=1776212448
sat_8024564138029,Miller Standard Short Sleeve Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,63.0,Saturdays NYC,https://www.saturdaysnyc.com/products/424millerstandardsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0305_3997.jpg?v=1745013894
sat_8083986055213,Miller Standard Short Sleeve T-Shirt,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,63.0,Saturdays NYC,https://www.saturdaysnyc.com/products/125millerstandardtee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/IMG_0117_346e13f0-05f8-488d-8c59-94abeff1869b.jpg?v=1745013846
sat_8402124570669,Kim Pleated Shorts,bottoms,Shorts,navy,blue,cool,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/126kimpleatedshorts-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0111_0317_b6cbc5ab-7843-42b1-bfdb-8b275a467a6f.jpg?v=1776395630
sat_8402124537901,Kim Pleated Shorts,bottoms,Shorts,gray,gray,neutral,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/126kimpleatedshorts-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0111_0304_c55a89f8-c8ab-4a04-bbcd-2a40aece7ef0.jpg?v=1776395602
aim_7537167958113,Nylon Duffle Bag,bags,Bags,olive,green,warm,n/a,minimalist,unisex,160.0,Aime Leon Dore,https://www.aimeleondore.com/products/nylon-duffle-bag-14,https://cdn.shopify.com/s/files/1/0302/7829/files/NOSAB010_NYLONDUFFLEBAG_OLIVE_4_1X1_5c2f6aa5-2d71-440f-8013-731e996b7ba9.jpg?v=1777573826
aim_7537167859809,Nylon Duffle Bag,bags,Bags,black,neutral,neutral,n/a,minimalist,unisex,160.0,Aime Leon Dore,https://www.aimeleondore.com/products/nylon-duffle-bag-13,https://cdn.shopify.com/s/files/1/0302/7829/files/NOSAB010_NYLONDUFFLEBAG_JETBLACK_1_1X1_8d8d9b0b-6827-4c85-970a-344143da8fa5.jpg?v=1777574007
aim_7533108297825,ALD  Golf Performance Short,bottoms,Shorts,navy,blue,cool,slim,"bold,athleisure,gym",unisex,250.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-short-3,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1496fc0558469e1496fc07ac.7931273269e1496fc07ac.jpg?v=1776721118
aim_7531408359521,ALD Golf Bucket Hat,hats,Hats,navy,blue,cool,n/a,minimalist,unisex,100.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-bucket-hat-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e13bce4f799069e13bce4f974.7424095369e13bce4f974.jpg?v=1776445907
aim_7531407474785,ALD Golf Performance Sport Hat,hats,Hats,black,neutral,neutral,n/a,"minimalist,athleisure,gym",unisex,75.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-sport-hat-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e10858646f8669e108586487a.6655074569e108586487a.jpg?v=1776445828
aim_7531407409249,ALD Golf Performance Sport Hat,hats,Hats,black,neutral,neutral,n/a,"minimalist,athleisure,gym",unisex,75.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-sport-hat,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e108582b2b6769e108582b458.3089366769e108582b458.jpg?v=1776445817
aim_7531405901921,ALD Golf Performance Tee,tops,Tops,white,neutral,neutral,slim,"bold,athleisure,gym",unisex,155.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-tee-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1443d024a5269e1443d02685.2927030569e1443d02685.jpg?v=1776445683
aim_7531405574241,ALD Golf Performance Tee,tops,Tops,black,neutral,neutral,slim,"bold,athleisure,gym",unisex,155.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-tee-3,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1443d47db3269e1443d48014.6123575369e1443d48014.jpg?v=1776445671
aim_7531405377633,ALD Golf Polo,tops,Tops,black,neutral,neutral,slim,prep,unisex,175.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-polo-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e143c142157769e143c142401.0213736769e143c142401.jpg?v=1776445600
aim_7531404460129,ALD Golf Piqué Full Zip Sweater,tops,Outerwear,black,neutral,neutral,slim,everyday,unisex,275.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-pique-full-zip-sweater,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e142cb8995d069e142cb89b28.0639724969e142cb89b28.jpg?v=1776445416
aim_7531404132449,ALD Golf Blackwatch Pullover,watches,Outerwear,black,neutral,neutral,n/a,everyday,unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-blackwatch-pullover,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e146b7f4173469e146b800154.6598646569e146b800154.jpg?v=1776445331
aim_7531404066913,ALD Golf Performance Short,bottoms,Shorts,black,neutral,neutral,slim,"athleisure,gym",unisex,250.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-short-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1490f2f7ce969e1490f2f9db.6231943969e1490f2f9db.jpg?v=1776445301
aim_7531403837537,ALD Golf Cordura Double Pleated Short,bottoms,Shorts,white,neutral,neutral,slim,everyday,unisex,250.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-cordura-double-pleated-short-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e148bc048d6469e148bc04a49.8672258869e148bc04a49.jpg?v=1776445244
aim_7531403280481,ALD Golf Cordura Double Pleated Pant,bottoms,Pants,white,neutral,neutral,wide,everyday,unisex,350.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-cordura-double-pleated-pant-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e14864b10c0069e14864b1224.7745858669e14864b1224.jpg?v=1776445201
aim_7531403214945,ALD Golf Cordura Double Pleated Pant,bottoms,Pants,black,neutral,neutral,wide,everyday,unisex,350.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-cordura-double-pleated-pant-3,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1486460cc7569e1486460ec0.2363698869e1486460ec0.jpg?v=1776445190
aim_7529649209441,ALD / LA Dodgers Unisphere Tee,tops,Tees,white,neutral,neutral,slim,bold,womens,85.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-la-dodgers-unisphere-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1095f7c9a8469e1095f7cb34.8645755869e1095f7cb34.jpg?v=1776356268
aim_7518689132641,Merino Wool Eyelet Tee,tops,Sweaters,black,neutral,neutral,slim,minimalist,unisex,225.0,Aime Leon Dore,https://www.aimeleondore.com/products/merino-wool-eyelet-tee-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce9ba044fe0569ce9ba04521c.4463802569ce9ba04521c.jpg?v=1775230911
aim_7518690181217,Knit Court Short,tops,Shorts,black,neutral,neutral,relaxed,"minimalist,relaxed",unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/knit-court-short,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce9b635b65f169ce9b635b8bd.2875942769ce9b635b8bd.jpg?v=1775230943
aim_7518692507745,Suede Track Jacket,outerwear,Outerwear,silver,neutral,cool,slim,everyday,unisex,1295.0,Aime Leon Dore,https://www.aimeleondore.com/products/suede-track-jacket,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69d0230022fc3669d02300231fa.1208135569d02300231fa.jpg?v=1775248154
aim_7518693326945,Lightweight Cuffed Trouser,bottoms,Pants,black,neutral,neutral,straight,minimalist,unisex,450.0,Aime Leon Dore,https://www.aimeleondore.com/products/lightweight-cuffed-trouser-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce9c69cf56c069ce9c69cf783.8164718469ce9c69cf783.jpg?v=1775231042
aim_7518701453409,Long-Sleeve Linen Shirt,tops,Woven Shirts,olive,green,warm,straight,everyday,unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/long-sleeve-linen-shirt-7,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69cfdf6c1b60b569cfdf6c1b733.6703741269cfdf6c1b733.jpg?v=1775231253
aim_7518703485025,Pinstripe Elasticated Waist Trouser,bottoms,Pants,gray,gray,neutral,straight,minimalist,unisex,395.0,Aime Leon Dore,https://www.aimeleondore.com/products/pinstripe-elasticated-waist-trouser,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69cfde9130089669cfde91302a3.9652686169cfde91302a3.jpg?v=1775231399
aim_7518704074849,Mesh V-Neck Tee,tops,Tees,cream,warm-white,warm,slim,vintage,unisex,130.0,Aime Leon Dore,https://www.aimeleondore.com/products/mesh-v-neck-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce95bf444f6169ce95bf44734.0984926669ce95bf44734.jpg?v=1775231564
